@relation my_relation
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@data
1.0,1.0,6.0,102.0,25.0,1.0,3.0,3.0,26.0,23.0,0.0
5.0,2.0,7.0,309.0,59.0,1.0,1.0,4.0,28.0,12.0,0.0
5.0,2.0,6.0,367.0,84.0,1.0,0.0,3.0,28.0,12.0,1.0
23.0,7.0,6.0,135.0,76.0,8.0,16.0,25.0,71.0,16.0,1.0
13.0,6.0,8.0,107.0,46.0,9.0,15.0,20.0,119.0,67.0,1.0
20.0,6.0,6.0,152.0,76.0,9.0,9.0,17.0,119.0,67.0,1.0
18.0,7.0,6.0,224.0,54.0,13.0,18.0,23.0,38.0,20.0,1.0
5.0,1.0,8.0,165.0,31.0,4.0,6.0,7.0,87.0,37.0,1.0
12.0,4.0,7.0,646.0,162.0,4.0,4.0,8.0,87.0,37.0,1.0
18.0,5.0,8.0,673.0,179.0,5.0,5.0,10.0,87.0,37.0,1.0
19.0,5.0,8.0,576.0,152.0,5.0,8.0,13.0,87.0,37.0,1.0
0.0,0.0,1.0,12.0,6.0,1.0,1.0,1.0,22.0,8.0,0.0
0.0,0.0,1.0,10.0,6.0,0.0,0.0,0.0,22.0,8.0,0.0
0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,22.0,8.0,0.0
39.0,3.0,2.0,239.0,73.0,9.0,14.0,14.0,72.0,21.0,1.0
14.0,5.0,6.0,105.0,32.0,6.0,9.0,13.0,89.0,30.0,1.0
16.0,6.0,7.0,103.0,29.0,11.0,17.0,19.0,45.0,16.0,1.0
21.0,8.0,6.0,145.0,40.0,12.0,17.0,20.0,77.0,31.0,1.0
13.0,6.0,6.0,132.0,36.0,7.0,10.0,13.0,408.0,48.0,1.0
7.0,5.0,6.0,122.0,28.0,5.0,4.0,5.0,63.0,25.0,1.0
11.0,5.0,6.0,143.0,26.0,4.0,5.0,6.0,25.0,15.0,1.0
11.0,2.0,7.0,429.0,65.0,3.0,6.0,6.0,206.0,17.0,1.0
2.0,1.0,7.0,183.0,33.0,1.0,4.0,4.0,5.0,3.0,0.0
0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
33.0,1.0,6.0,129.0,77.0,9.0,10.0,40.0,33.0,9.0,1.0
0.0,0.0,1.0,10.0,9.0,1.0,1.0,1.0,28.0,6.0,0.0
11.0,3.0,2.0,18.0,20.0,3.0,1.0,6.0,28.0,6.0,1.0
8.0,2.0,2.0,25.0,14.0,1.0,0.0,1.0,28.0,6.0,1.0
8.0,3.0,7.0,251.0,55.0,6.0,5.0,15.0,37.0,32.0,1.0
0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,13.0,7.0,2.0,3.0,5.0,1.0,5.0,0.0
0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0
7.0,2.0,3.0,39.0,12.0,4.0,6.0,8.0,18.0,27.0,1.0
1.0,1.0,6.0,117.0,18.0,4.0,8.0,11.0,8.0,20.0,0.0
52.0,13.0,8.0,394.0,116.0,23.0,35.0,49.0,59.0,26.0,1.0
7.0,4.0,7.0,102.0,35.0,12.0,22.0,22.0,26.0,38.0,0.0
0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,11.0,6.0,289.0,55.0,28.0,39.0,52.0,22.0,53.0,1.0
31.0,6.0,7.0,150.0,56.0,9.0,21.0,30.0,61.0,22.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
19.0,3.0,5.0,54.0,24.0,0.0,0.0,0.0,20.0,7.0,1.0
2.0,2.0,6.0,124.0,6.0,2.0,2.0,2.0,4.0,15.0,0.0
0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0
0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,8.0,7.0,0.0
0.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,8.0,7.0,0.0
4.0,3.0,3.0,141.0,37.0,9.0,9.0,13.0,9.0,15.0,0.0
5.0,3.0,6.0,152.0,33.0,8.0,12.0,15.0,5.0,9.0,1.0
0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,7.0,325.0,20.0,5.0,5.0,8.0,3.0,5.0,0.0
8.0,6.0,9.0,192.0,52.0,14.0,36.0,44.0,13.0,26.0,1.0
10.0,8.0,6.0,118.0,43.0,15.0,22.0,32.0,16.0,24.0,1.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
13.0,4.0,3.0,250.0,32.0,12.0,14.0,26.0,0.0,12.0,1.0
11.0,3.0,3.0,186.0,34.0,11.0,23.0,33.0,14.0,20.0,1.0
10.0,2.0,3.0,28.0,18.0,1.0,1.0,1.0,15.0,2.0,1.0
13.0,9.0,10.0,1134.0,153.0,30.0,70.0,77.0,25.0,43.0,1.0
8.0,3.0,2.0,38.0,15.0,4.0,5.0,11.0,8.0,4.0,1.0
5.0,2.0,6.0,108.0,37.0,6.0,4.0,15.0,5.0,12.0,1.0
27.0,13.0,7.0,204.0,84.0,26.0,45.0,69.0,29.0,28.0,1.0
0.0,0.0,6.0,112.0,30.0,8.0,9.0,9.0,3.0,17.0,0.0
0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0
6.0,3.0,5.0,183.0,34.0,13.0,25.0,28.0,6.0,17.0,1.0
2.0,2.0,8.0,125.0,32.0,4.0,10.0,11.0,10.0,24.0,0.0
16.0,7.0,9.0,175.0,48.0,9.0,16.0,17.0,22.0,16.0,1.0
0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
1.0,1.0,1.0,7.0,3.0,3.0,2.0,3.0,1.0,3.0,0.0
0.0,0.0,1.0,21.0,18.0,1.0,1.0,1.0,5.0,10.0,0.0
0.0,0.0,6.0,101.0,13.0,5.0,7.0,7.0,4.0,24.0,0.0
14.0,3.0,6.0,248.0,62.0,2.0,3.0,4.0,14.0,2.0,1.0
0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0
26.0,11.0,4.0,206.0,53.0,16.0,24.0,34.0,62.0,25.0,1.0
20.0,8.0,3.0,103.0,58.0,13.0,21.0,39.0,59.0,27.0,1.0
41.0,6.0,6.0,381.0,77.0,6.0,10.0,24.0,243.0,32.0,1.0
15.0,6.0,7.0,126.0,34.0,12.0,17.0,24.0,15.0,12.0,1.0
0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,6.0,128.0,31.0,8.0,7.0,12.0,62.0,27.0,0.0
9.0,4.0,7.0,157.0,48.0,10.0,16.0,25.0,62.0,27.0,1.0
0.0,0.0,2.0,7.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0
0.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0
0.0,0.0,5.0,161.0,20.0,1.0,4.0,4.0,0.0,3.0,0.0
0.0,0.0,7.0,104.0,27.0,4.0,4.0,5.0,19.0,14.0,0.0
4.0,1.0,6.0,193.0,37.0,4.0,11.0,11.0,12.0,10.0,0.0
0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0
1.0,1.0,2.0,5.0,2.0,3.0,2.0,4.0,1.0,3.0,0.0
1.0,1.0,1.0,5.0,2.0,3.0,3.0,4.0,1.0,3.0,0.0
0.0,0.0,7.0,388.0,23.0,3.0,5.0,5.0,0.0,3.0,0.0
1.0,1.0,2.0,8.0,6.0,2.0,2.0,2.0,0.0,3.0,0.0
0.0,0.0,3.0,11.0,3.0,2.0,3.0,3.0,0.0,3.0,0.0
0.0,0.0,10.0,245.0,40.0,2.0,2.0,2.0,1.0,7.0,0.0
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,14.0,4.0,176.0,59.0,16.0,9.0,24.0,28.0,20.0,1.0
7.0,2.0,6.0,108.0,29.0,10.0,20.0,22.0,7.0,10.0,1.0
0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,8.0,15.0,0.0
0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0
0.0,0.0,2.0,20.0,11.0,3.0,3.0,3.0,8.0,15.0,0.0
2.0,1.0,2.0,21.0,10.0,4.0,3.0,5.0,8.0,15.0,0.0
11.0,5.0,6.0,339.0,59.0,14.0,27.0,39.0,14.0,15.0,1.0
1.0,1.0,2.0,13.0,5.0,3.0,2.0,3.0,5.0,5.0,0.0
